0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /api/l10n/index?locale=en-GB&ts=2020-05-09T23%3A16%3A56%2B0000 HTTP/1.1" 304 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAV"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /api/navigation/global HTTP/1.1" 200 517 "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAU"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /js/379.m.14a99ca2.chunk.js HTTP/1.1" 200 549 "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAW"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /js/334.m.a3355858.chunk.js HTTP/1.1" 200 8130 "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAX"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:13 +0600] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAY"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAZ"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET / HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAa"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /api/l10n/index?locale=en-GB&ts=2020-05-09T23%3A16%3A56%2B0000 HTTP/1.1" 304 - "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAb"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /api/navigation/global HTTP/1.1" 200 516 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAd"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /api/users/current HTTP/1.1" 200 354 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAc"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /api/languages/list HTTP/1.1" 200 546 "http://localhost:9000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAe"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /js/363.m.9e88a92b.chunk.js HTTP/1.1" 200 4567 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAf"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 96 "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAg"
0:0:0:0:0:0:0:1 - - [10/May/2020:05:17:19 +0600] "GET /js/7.m.0b26ec3c.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36" "AXH7ulrNDwoCPCEuAAAj"
